Date,Max.Demand met during the day (MW)
2019-11-12,3234.0
2019-11-13,3217.0
2019-11-14,3265.0
2019-11-15,3426.5
2019-11-16,3588.0
2019-11-17,3230.0
2019-11-18,3276.0
2019-11-19,3272.0
2019-11-20,3369.0
2019-11-21,3369.0
2019-11-22,3337.0
2019-11-23,3484.0
2019-11-24,3280.0
2019-11-25,3330.0
2019-11-26,3329.0
2019-11-27,3374.0
2019-11-28,3457.0
2019-11-29,3384.0
2019-11-30,3508.0
2019-12-01,3358.0
2019-12-02,3249.0
2019-12-03,3420.0
2019-12-04,3490.0
2019-12-05,3583.0
2019-12-06,3526.0
2019-12-07,3696.0
2019-12-08,3469.0
2019-12-09,3548.0
2019-12-10,3537.0
2019-12-11,3607.0
2019-12-12,3722.0
2019-12-13,3645.0
2019-12-14,3900.0
2019-12-15,3817.0
2019-12-16,3819.0
2019-12-17,3868.0
2019-12-18,4028.0
2019-12-19,4162.0
2019-12-20,4181.0
2019-12-21,4486.0
2019-12-22,4120.0
2019-12-23,4028.0
2019-12-24,4486.0
2019-12-25,4477.0
2019-12-26,4700.0
2019-12-27,4740.0
2019-12-28,4872.0
2019-12-29,4630.0
2019-12-30,4691.0
2019-12-31,5001.0
2020-01-01,5149.0
2020-01-02,5210.0
2020-01-03,4690.0
2020-01-04,4728.0
2020-01-05,4215.0
2020-01-06,4182.0
2020-01-07,4341.0
2020-01-08,4338.0
2020-01-09,4282.0
2020-01-10,4586.0
2020-01-11,4802.0
2020-01-12,4522.0
2020-01-13,4262.0
2020-01-14,4392.0
2020-01-15,4446.0
2020-01-16,4500.0
2020-01-17,4361.0
2020-01-18,4590.0
2020-01-19,4256.0
2020-01-20,4566.0
2020-01-21,4548.0
2020-01-22,4442.0
2020-01-23,4604.0
2020-01-24,4382.0
2020-01-25,4613.0
2020-01-26,4267.0
2020-01-27,3729.0
2020-01-28,4191.0
2020-01-29,4225.0
2020-01-30,4323.0
2020-01-31,4079.0
2020-02-01,4401.0
2020-02-02,4006.0
2020-02-03,4188.0
2020-02-04,4223.0
2020-02-05,4083.0
2020-02-06,4129.0
2020-02-07,4193.0
2020-02-08,4434.0
2020-02-09,3687.0
2020-02-10,4323.0
2020-02-11,4052.0
2020-02-12,4098.0
2020-02-13,4149.0
2020-02-14,3938.0
2020-02-15,3896.3333333333335
2020-02-16,3854.6666666666665
2020-02-17,3813.0
2020-02-18,3718.0
2020-02-19,3816.0
2020-02-20,3827.0
2020-02-21,3693.0
2020-02-22,4141.0
2020-02-23,3592.0
2020-02-24,3561.0
2020-02-25,3587.0
2020-02-26,4225.0
2020-02-27,3563.0
2020-02-28,3461.0
2020-02-29,3599.0
2020-03-01,3322.0
2020-03-02,3326.0
2020-03-03,3310.0
2020-03-04,3406.0
2020-03-05,3457.0
2020-03-06,3475.0
2020-03-07,3682.0
2020-03-08,3517.0
2020-03-09,3427.0
2020-03-10,3524.0
2020-03-11,2292.0
2020-03-12,3121.0
2020-03-13,3419.0
2020-03-14,3493.0
2020-03-15,3306.0
2020-03-16,3322.0
2020-03-17,3433.0
2020-03-18,3420.0
2020-03-19,3439.0
2020-03-20,3413.0
2020-03-21,3451.0
2020-03-22,3215.0
2020-03-23,2282.0
2020-03-24,2448.0
2020-03-25,2379.0
2020-03-26,2419.0
2020-03-27,2273.0
2020-03-28,2425.0
2020-03-29,2241.0
2020-03-30,2241.0
2020-03-31,2302.0
2020-04-01,2302.0
2020-04-02,2413.0
2020-04-03,2294.0
2020-04-04,2239.0
2020-04-05,2139.0
2020-04-06,2196.0
2020-04-07,2193.0
2020-04-08,2193.0
2020-04-09,2193.0
2020-04-10,2226.0
2020-04-11,2300.0
2020-04-12,2384.0
2020-04-13,2719.0
2020-04-14,3007.0
2020-04-15,2997.0
2020-04-16,3078.5
2020-04-17,3160.0
2020-04-18,3114.0
2020-04-19,3082.0
2020-04-20,2935.0
2020-04-21,2729.0
2020-04-22,2876.0
2020-04-23,2853.0
2020-04-24,2853.0
2020-04-25,3048.0
2020-04-26,3094.0
2020-04-27,3072.0
2020-04-28,2947.0
2020-04-29,3174.0
2020-04-30,3309.0
2020-05-01,3309.0
2020-05-02,3461.0
2020-05-03,3471.0
2020-05-04,3454.0
2020-05-05,3398.0
2020-05-06,3382.0
2020-05-07,3388.0
2020-05-08,3388.0
2020-05-09,3745.0
2020-05-10,4038.0
2020-05-11,4029.0
2020-05-12,3558.0
2020-05-13,3747.0
2020-05-14,3648.0
2020-05-15,3667.0
2020-05-16,3848.0
2020-05-17,3848.0
2020-05-18,3968.0
2020-05-19,4079.0
2020-05-20,4096.0
2020-05-21,4216.0
2020-05-22,4884.0
2020-05-23,5003.0
2020-05-24,5219.0
2020-05-25,5219.0
2020-05-26,5331.0
2020-05-27,5421.0
2020-05-28,5423.0
2020-05-29,5403.0
2020-05-30,4075.0
2020-05-31,4096.0
2020-06-01,3765.0
2020-06-02,4037.0
2020-06-03,4227.0
2020-06-04,4186.0
2020-06-05,4186.0
2020-06-06,3895.0
2020-06-07,4192.0
2020-06-08,4583.0
2020-06-09,4583.0
2020-06-10,5095.0
2020-06-11,5180.0
2020-06-12,5514.0
2020-06-13,5558.0
2020-06-14,5500.0
2020-06-15,5686.0
2020-06-16,5860.0
2020-06-17,5860.0
2020-06-18,5981.0
2020-06-19,6028.0
2020-06-20,6236.0
2020-06-21,6065.0
2020-06-22,5214.0
2020-06-23,5351.0
2020-06-24,5318.0
2020-06-25,5328.0
2020-06-26,5371.0
2020-06-27,5556.0
2020-06-28,6086.0
2020-06-29,6086.0
2020-06-30,6234.0
2020-07-01,5954.0
2020-07-02,6164.0
2020-07-03,6164.0
2020-07-04,6291.0
2020-07-05,5953.0
2020-07-06,5079.0
2020-07-07,5079.0
2020-07-08,4894.0
2020-07-09,5647.0
2020-07-10,5740.0
2020-07-11,5740.0
2020-07-12,5507.0
2020-07-13,5427.0
2020-07-14,5414.0
2020-07-15,5521.333333333333
2020-07-16,5628.666666666667
2020-07-17,5736.0
2020-07-18,5611.0
2020-07-19,5457.0
2020-07-20,5030.0
2020-07-21,5030.0
2020-07-22,3866.0
2020-07-23,3866.0
2020-07-24,4453.0
2020-07-25,4832.0
2020-07-26,5278.0
2020-07-27,5278.0
2020-07-28,5410.0
2020-07-29,6101.0
2020-07-30,5938.0
2020-07-31,5128.0
2020-08-01,5128.0
2020-08-02,5449.0
2020-08-03,5415.0
2020-08-04,5415.0
2020-08-05,5708.0
2020-08-06,5596.0
2020-08-07,5582.0
2020-08-08,5582.0
2020-08-09,5722.0
2020-08-10,5610.0
2020-08-11,5459.0
2020-08-12,5323.0
2020-08-13,5009.0
2020-08-14,5009.0
2020-08-15,5152.0
2020-08-16,5164.5
2020-08-17,5177.0
2020-08-18,4538.0
2020-08-19,5025.0
2020-08-20,4829.0
2020-08-21,4105.0
2020-08-22,4365.0
2020-08-23,4438.0
2020-08-24,4424.0
2020-08-25,4474.0
2020-08-26,4630.0
2020-08-27,4866.0
2020-08-28,5145.0
2020-08-29,5091.0
2020-08-30,4920.0
2020-08-31,4796.0
2020-09-01,4430.0
2020-09-02,4785.0
2020-09-03,5140.0
2020-09-04,5294.0
2020-09-05,5151.0
2020-09-06,4932.0
2020-09-07,4932.0
2020-09-08,4877.0
2020-09-09,5424.0
2020-09-10,5424.0
2020-09-11,5578.0
2020-09-12,5644.0
2020-09-13,5513.0
2020-09-14,5762.0
2020-09-15,5842.0
2020-09-16,5922.0
2020-09-17,6030.0
2020-09-18,6040.0
2020-09-19,6218.0
2020-09-20,6073.0
2020-09-21,5940.0
2020-09-22,6044.0
2020-09-23,5895.0
2020-09-24,5763.0
2020-09-25,5763.0
2020-09-26,5607.0
2020-09-27,5497.0
2020-09-28,4832.0
2020-09-29,4920.0
2020-09-30,4861.0
2020-10-01,4745.0
2020-10-02,4765.0
2020-10-03,4563.0
2020-10-04,4324.0
2020-10-05,4113.0
2020-10-06,4251.0
2020-10-07,4147.0
2020-10-08,4237.0
2020-10-09,4259.0
2020-10-10,4204.0
2020-10-11,4040.0
2020-10-12,3764.0
2020-10-13,4149.0
2020-10-14,4231.0
2020-10-15,4394.0
2020-10-16,4186.0
2020-10-17,4004.0
2020-10-18,3412.0
2020-10-19,3412.0
2020-10-20,3780.0
2020-10-21,3726.0
2020-10-22,3793.0
2020-10-23,3791.0
2020-10-24,3462.0
2020-10-25,3462.0
2020-10-26,3001.0
2020-10-27,3570.0
2020-10-28,3522.0
2020-10-29,3474.0
2020-10-30,3503.0
2020-10-31,3503.0
2020-11-01,3229.0
2020-11-02,3114.0
2020-11-03,3364.0
2020-11-04,3422.0
2020-11-05,3605.0
2020-11-06,3431.0
2020-11-07,3546.0
2020-11-08,3263.0
2020-11-09,3315.0
2020-11-10,3461.0
2020-11-11,3472.0
2020-11-12,3487.0
2020-11-13,3395.0
2020-11-14,3130.0
2020-11-15,2865.0
2020-11-16,3116.0
2020-11-17,3115.0
2020-11-18,3115.0
2020-11-19,3371.0
2020-11-20,3350.0
2020-11-21,3566.0
2020-11-22,3302.0
2020-11-23,3373.0
2020-11-24,3535.0
2020-11-25,3541.0
2020-11-26,3657.0
2020-11-27,3470.0
2020-11-28,3701.0
2020-11-29,3378.0
2020-11-30,3368.0
2020-12-01,3368.0
2020-12-02,3486.0
2020-12-03,3633.0
2020-12-04,3679.0
2020-12-05,3679.0
2020-12-06,3439.0
2020-12-07,3445.0
2020-12-08,3570.0
2020-12-09,3516.0
2020-12-10,3604.0
2020-12-11,3492.0
2020-12-12,3668.0
2020-12-13,3297.0
2020-12-14,3533.0
2020-12-15,3733.6666666666665
2020-12-16,3934.3333333333335
2020-12-17,4135.0
2020-12-18,4283.0
2020-12-19,4584.0
2020-12-20,4106.0
2020-12-21,4023.0
2020-12-22,4179.0
2020-12-23,4222.0
2020-12-24,4324.0
2020-12-25,4222.0
2020-12-26,4376.0
2020-12-27,4042.0
2020-12-28,4041.0
2020-12-29,4229.0
2020-12-30,4376.0
2020-12-31,4608.0
2021-01-01,4634.0
2021-01-02,4918.0
2021-01-03,4233.0
2021-01-04,4413.0
2021-01-05,4186.0
2021-01-06,4305.0
2021-01-07,4207.0
2021-01-08,4503.0
2021-01-09,4124.0
2021-01-10,4184.0
2021-01-11,4541.0
2021-01-12,4628.0
2021-01-13,4756.0
2021-01-14,4723.0
2021-01-15,4736.0
2021-01-16,4456.0
2021-01-17,4604.0
2021-01-18,4727.0
2021-01-19,4633.0
2021-01-20,4735.0
2021-01-21,4618.0
2021-01-22,4854.0
2021-01-23,4410.0
2021-01-24,4490.0
2021-01-25,4785.0
2021-01-26,3801.0
2021-01-27,4579.0
2021-01-28,4564.0
2021-01-29,4673.0
2021-01-30,4344.0
2021-01-31,4350.0
2021-02-01,4385.0
2021-02-02,4297.0
2021-02-03,4244.0
2021-02-04,4061.0
2021-02-05,4420.0
2021-02-06,4014.0
2021-02-07,3970.0
2021-02-08,4094.0
2021-02-09,4089.0
2021-02-10,3981.0
2021-02-11,3851.0
2021-02-12,4043.0
2021-02-13,3804.0
2021-02-14,3696.0
2021-02-15,3718.0
2021-02-16,3751.0
2021-02-17,3691.0
2021-02-18,3691.0
2021-02-19,3855.0
2021-02-20,3549.0
2021-02-21,3513.0
2021-02-22,3620.0
2021-02-23,3539.0
2021-02-24,3625.0
2021-02-25,3536.0
2021-02-26,3638.0
2021-02-27,3638.0
2021-02-28,3257.0
2021-03-01,3404.0
2021-03-02,3434.0
2021-03-03,3494.0
2021-03-04,3434.0
2021-03-05,3607.0
2021-03-06,3241.0
2021-03-07,3209.0
2021-03-08,3439.0
2021-03-09,3528.0
2021-03-10,3584.0
2021-03-11,3534.0
2021-03-12,3623.0
2021-03-13,3287.0
2021-03-14,3259.0
2021-03-15,3498.0
2021-03-16,3502.0
2021-03-17,3570.0
2021-03-18,3532.0
2021-03-19,3705.0
2021-03-20,3423.0
2021-03-21,3295.0
2021-03-22,3596.0
2021-03-23,3591.0
2021-03-24,3583.0
2021-03-25,3496.0
2021-03-26,3603.0
2021-03-27,3332.0
2021-03-28,3159.0
2021-03-29,2728.0
2021-03-30,3374.0
2021-03-31,3570.0
2021-04-01,3483.0
2021-04-02,3503.0
2021-04-03,3289.0
2021-04-04,3215.0
2021-04-05,3736.0
2021-04-06,3861.0
2021-04-07,3945.0
2021-04-08,3805.0
2021-04-09,3860.0
2021-04-10,3553.0
2021-04-11,3456.0
2021-04-12,4012.0
2021-04-13,4064.0
2021-04-14,4013.0
2021-04-15,4283.0
2021-04-16,4282.0
2021-04-17,3203.0
2021-04-18,3315.0
2021-04-19,3788.0
2021-04-20,3491.0
2021-04-21,2980.0
2021-04-22,2986.0
2021-04-23,2909.0
2021-04-24,2746.0
2021-04-25,2937.0
2021-04-26,3228.0
2021-04-27,3587.0
2021-04-28,3818.0
2021-04-29,3940.0
2021-04-30,3936.0
2021-05-01,3991.0
2021-05-02,4023.0
2021-05-03,4162.0
2021-05-04,4237.0
2021-05-05,4444.0
2021-05-06,4418.0
2021-05-07,3715.0
2021-05-08,3822.0
2021-05-09,3860.0
2021-05-10,3826.0
2021-05-11,3970.0
2021-05-12,4010.0
2021-05-13,3854.0
2021-05-14,3775.0
2021-05-15,3756.0
2021-05-16,4045.0
2021-05-17,4144.0
2021-05-18,4161.0
2021-05-19,3266.0
2021-05-20,2693.0
2021-05-21,2757.0
2021-05-22,2913.0
2021-05-23,2849.0
2021-05-24,3202.0
2021-05-25,3564.0
2021-05-26,4004.0
2021-05-27,4400.0
2021-05-28,4824.0
2021-05-29,4743.0
2021-05-30,4500.0
2021-05-31,4882.0
2021-06-01,4596.0
2021-06-02,4081.0
2021-06-03,4686.0
2021-06-04,4614.0
2021-06-05,4010.0
2021-06-06,4949.0
2021-06-07,5519.0
2021-06-08,5858.0
2021-06-09,6270.0
2021-06-10,6412.0
2021-06-11,5819.0
2021-06-12,5721.0
2021-06-13,5057.0
2021-06-14,5677.0
2021-06-15,5771.0
2021-06-16,5237.0
2021-06-17,5265.0
2021-06-18,5316.0
2021-06-19,5066.0
2021-06-20,4922.0
2021-06-21,5676.0
2021-06-22,5947.0
2021-06-23,6316.0
2021-06-24,6488.0
2021-06-25,6013.0
2021-06-26,5679.0
2021-06-27,6069.0
2021-06-28,6403.0
2021-06-29,6522.0
2021-06-30,6824.0
2021-07-01,6937.0
2021-07-02,7244.0
2021-07-03,6103.0
2021-07-04,5963.0
2021-07-05,6437.0
2021-07-06,6743.0
2021-07-07,7045.0
2021-07-08,7157.0
2021-07-09,6781.0
2021-07-10,6645.0
2021-07-11,6559.0
2021-07-12,6417.0
2021-07-13,6088.0
2021-07-14,5312.0
2021-07-15,5667.0
2021-07-16,6313.0
2021-07-17,6253.0
2021-07-18,6045.0
2021-07-19,5357.0
2021-07-20,4977.0
2021-07-21,5275.0
2021-07-22,5325.0
2021-07-23,5536.0
2021-07-24,5374.0
2021-07-25,6007.0
2021-07-26,5854.0
2021-07-27,5585.0
2021-07-28,4907.0
2021-07-29,4894.0
2021-07-30,4904.0
2021-07-31,4933.0
2021-08-01,4819.0
2021-08-02,4866.0
2021-08-03,5100.0
2021-08-04,5223.0
2021-08-05,5422.0
2021-08-06,5677.0
2021-08-07,5524.0
2021-08-08,5060.0
2021-08-09,5132.0
2021-08-10,5546.0
2021-08-11,5705.0
2021-08-12,5903.0
2021-08-13,5997.0
2021-08-14,5897.0
2021-08-15,5817.0
2021-08-16,6337.0
2021-08-17,6513.0
2021-08-18,6453.0
2021-08-19,6368.0
2021-08-20,6082.0
2021-08-21,4855.0
2021-08-22,4813.0
2021-08-23,5502.0
2021-08-24,5766.0
2021-08-25,5775.0
2021-08-26,5559.0
2021-08-27,5711.0
2021-08-28,5602.0
2021-08-29,5325.0
2021-08-30,5129.0
2021-08-31,4910.0
2021-09-01,4288.0
2021-09-02,4664.0
2021-09-03,5130.0
2021-09-04,4493.0
2021-09-05,4819.0
2021-09-06,5496.0
2021-09-07,5481.0
2021-09-08,5198.0
2021-09-09,5101.0
2021-09-10,5064.0
2021-09-11,4517.0
2021-09-12,4009.0
2021-09-13,4820.0
2021-09-14,4740.0
2021-09-15,4838.0
2021-09-16,4570.0
2021-09-17,4449.0
2021-09-18,4301.0
2021-09-19,4567.0
2021-09-20,5085.0
2021-09-21,5209.0
2021-09-22,4603.0
2021-09-23,4811.0
2021-09-24,4759.0
2021-09-25,4376.0
2021-09-26,4270.0
2021-09-27,4877.0
2021-09-28,5063.0
2021-09-29,5118.0
2021-09-30,5174.0
2021-10-01,5150.0
2021-10-02,4993.0
2021-10-03,5053.0
2021-10-04,5328.0
2021-10-05,5349.0
2021-10-06,5189.0
2021-10-07,4979.0
2021-10-08,4839.0
2021-10-09,4569.0
2021-10-10,4536.0
2021-10-11,4683.0
2021-10-12,4707.0
2021-10-13,4382.0
2021-10-14,4160.0
2021-10-15,3517.0
2021-10-16,4084.0
2021-10-17,3784.0
2021-10-18,3694.0
2021-10-19,3644.0
2021-10-20,3806.0
2021-10-21,3750.0
2021-10-22,3794.0
2021-10-23,3574.0
2021-10-24,3441.0
2021-10-25,3467.0
2021-10-26,3482.0
2021-10-27,3501.0
2021-10-28,3404.0
2021-10-29,3524.0
2021-10-30,3235.0
2021-10-31,3180.0
2021-11-01,3407.0
2021-11-02,3424.0
2021-11-03,3389.0
2021-11-04,2710.0
2021-11-05,2660.0
2021-11-06,2869.0
2021-11-07,2914.0
2021-11-08,3261.0
2021-11-09,3290.0
2021-11-10,3425.0
2021-11-11,3267.0
2021-11-12,3502.0
2021-11-13,3244.0
2021-11-14,3260.0
2021-11-15,3416.0
2021-11-16,3396.0
2021-11-17,3531.0
2021-11-18,3477.0
2021-11-19,3584.0
2021-11-20,3359.0
2021-11-21,3371.0
2021-11-22,3463.0
2021-11-23,3518.0
2021-11-24,3554.0
2021-11-25,3524.0
2021-11-26,3756.0
2021-11-27,3400.0
2021-11-28,3450.0
2021-11-29,3567.0
2021-11-30,3538.0
2021-12-01,3676.0
2021-12-02,3673.0
2021-12-03,3912.0
2021-12-04,3498.0
2021-12-05,3527.0
2021-12-06,3608.0
2021-12-07,3583.0
2021-12-08,3714.0
2021-12-09,3648.0
2021-12-10,3899.0
2021-12-11,3625.0
2021-12-12,3625.0
2021-12-13,3817.0
2021-12-14,3823.0
2021-12-15,3985.0
2021-12-16,3926.0
2021-12-17,4238.0
2021-12-18,3980.0
2021-12-19,4080.0
2021-12-20,4327.0
2021-12-21,4285.0
2021-12-22,4424.0
2021-12-23,4339.0
2021-12-24,4548.0
2021-12-25,4107.0
2021-12-26,4044.0
2021-12-27,4290.0
2021-12-28,4171.0
2021-12-29,4333.0
2021-12-30,4218.0
2021-12-31,4583.0
2022-01-01,4470.0
2022-01-02,4034.0
2022-01-03,4467.0
2022-01-04,4441.0
2022-01-05,4322.0
2022-01-06,4269.0
2022-01-07,4559.0
2022-01-08,3345.0
2022-01-09,3760.0
2022-01-10,4573.0
2022-01-11,4505.0
2022-01-12,4615.0
2022-01-13,4577.0
2022-01-14,5087.0
2022-01-15,4045.0
2022-01-16,4125.0
2022-01-17,4823.0
2022-01-18,4898.0
2022-01-19,4950.0
2022-01-20,4788.0
2022-01-21,5040.0
2022-01-22,3912.0
2022-01-23,4151.0
2022-01-24,4828.0
2022-01-25,4918.0
2022-01-26,4187.0
2022-01-27,4708.0
2022-01-28,4997.0
2022-01-29,4330.0
2022-01-30,4341.0
2022-01-31,4489.0
2022-02-01,4572.0
2022-02-02,4648.0
2022-02-03,4520.0
2022-02-04,4796.0
2022-02-05,4626.0
2022-02-06,4236.0
2022-02-07,4361.0
2022-02-08,4116.0
2022-02-09,4196.0
2022-02-10,4117.0
2022-02-11,4321.0
2022-02-12,3930.0
2022-02-13,3851.0
2022-02-14,3939.0
2022-02-15,3917.0
2022-02-16,3985.0
2022-02-17,3819.0
2022-02-18,3959.0
2022-02-19,3560.0
2022-02-20,3649.0
2022-02-21,3705.0
2022-02-22,3756.0
2022-02-23,3871.0
2022-02-24,3759.0
2022-02-25,3858.0
2022-02-26,3545.0
2022-02-27,3577.0
2022-02-28,3667.0
2022-03-01,3946.0
2022-03-02,3624.0
2022-03-03,3655.0
2022-03-04,3796.0
2022-03-05,3428.0
2022-03-06,3532.0
2022-03-07,3673.0
2022-03-08,3574.0
2022-03-09,3589.0
2022-03-10,3594.0
2022-03-11,3660.0
2022-03-12,3394.0
2022-03-13,3354.0
2022-03-14,3572.0
2022-03-15,3647.0
2022-03-16,3722.0
2022-03-17,3797.0
2022-03-18,2865.0
2022-03-19,3387.0
2022-03-20,3498.0
2022-03-21,4041.0
2022-03-22,3954.0
2022-03-23,4004.0
2022-03-24,3977.0
2022-03-25,4004.0
2022-03-26,4004.0
2022-03-27,3558.0
2022-03-28,4025.0
2022-03-29,4241.0
2022-03-30,4445.0
2022-03-31,4430.5
2022-04-01,4416.0
2022-04-02,4111.0
2022-04-03,4184.0
2022-04-04,4494.0
2022-04-05,4590.0
2022-04-06,4675.0
2022-04-07,4857.0
2022-04-08,4999.0
2022-04-09,4803.0
2022-04-10,4936.0
2022-04-11,5390.0
2022-04-12,5197.0
2022-04-13,5224.0
2022-04-14,5057.0
2022-04-15,4975.0
2022-04-16,4974.0
2022-04-17,5146.0
2022-04-18,5584.0
2022-04-19,5628.0
2022-04-20,5652.0
2022-04-21,5632.0
2022-04-22,5310.0
2022-04-23,5082.0
2022-04-24,5194.0
2022-04-25,5525.0
2022-04-26,5602.0
2022-04-27,5739.0
2022-04-28,5942.0
2022-04-29,6096.0
2022-04-30,5970.0
2022-05-01,5993.0
2022-05-02,6123.0
2022-05-03,6127.0
2022-05-04,6121.0
2022-05-05,5371.0
2022-05-06,5463.0
2022-05-07,5426.0
2022-05-08,5762.0
2022-05-09,6057.0
2022-05-10,6189.0
2022-05-11,6520.0
2022-05-12,6752.0
2022-05-13,6781.0
2022-05-14,6714.0
2022-05-15,6631.0
2022-05-16,6686.0
2022-05-17,6679.0
2022-05-18,6657.0
2022-05-19,7008.0
2022-05-20,6815.0
2022-05-21,6412.0
2022-05-22,5935.0
2022-05-23,6052.0
2022-05-24,4462.0
2022-05-25,4771.0
2022-05-26,5115.0
2022-05-27,5680.0
2022-05-28,6133.0
2022-05-29,5967.0
2022-05-30,6357.0
2022-05-31,6115.0
2022-06-01,6091.0
2022-06-02,6442.0
2022-06-03,6518.0
2022-06-04,6543.0
2022-06-05,6576.0
2022-06-06,6686.5
2022-06-07,6797.0
2022-06-08,6824.0
2022-06-09,7048.0
2022-06-10,7089.0
2022-06-11,6967.0
2022-06-12,6935.0
2022-06-13,7202.0
2022-06-14,7139.0
2022-06-15,7227.0
2022-06-16,7187.0
2022-06-17,6708.0
2022-06-18,5325.0
2022-06-19,5178.0
2022-06-20,5010.0
2022-06-21,5273.0
2022-06-22,5536.0
2022-06-23,5587.0
2022-06-24,5614.0
2022-06-25,5790.0
2022-06-26,6700.0
2022-06-27,7168.0
2022-06-28,7528.0
2022-06-29,7770.0
2022-06-30,7130.0
2022-07-01,5289.0
2022-07-02,5651.0
2022-07-03,5918.0
2022-07-04,6580.0
2022-07-05,6983.0
2022-07-06,7279.0
2022-07-07,7284.0
2022-07-08,7411.0
2022-07-09,7181.0
2022-07-10,6133.0
2022-07-11,6528.0
2022-07-12,6318.0
2022-07-13,6257.0
2022-07-14,6173.0
2022-07-15,6773.0
2022-07-16,6681.0
2022-07-17,6046.0
2022-07-18,6847.0
2022-07-19,6816.0
2022-07-20,6571.0
2022-07-21,5821.0
2022-07-22,5691.0
2022-07-23,5485.0
2022-07-24,5655.0
2022-07-25,5770.0
2022-07-26,5876.0
2022-07-27,5897.0
2022-07-28,5692.0
2022-07-29,5479.0
2022-07-30,4978.0
2022-07-31,5070.0
2022-08-01,5468.0
2022-08-02,6089.0
2022-08-03,5967.0
2022-08-04,5814.0
2022-08-05,5481.0
2022-08-06,5578.0
2022-08-07,5421.0
2022-08-08,5776.0
2022-08-09,6233.0
2022-08-10,6388.0
2022-08-11,6328.0
2022-08-12,5873.0
2022-08-13,5866.0
2022-08-14,5792.0
2022-08-15,5148.0
2022-08-16,5096.0
2022-08-17,5486.0
2022-08-18,5808.0
2022-08-19,5711.0
2022-08-20,5647.0
2022-08-21,6064.0
2022-08-22,6267.0
2022-08-23,6111.0
2022-08-24,5783.0
2022-08-25,5862.0
2022-08-26,6100.0
2022-08-27,5910.0
2022-08-28,5945.0
2022-08-29,5945.0
2022-08-30,5866.0
2022-08-31,6253.0
2022-09-01,6479.0
2022-09-02,6440.0
2022-09-03,6298.0
2022-09-04,6288.0
2022-09-05,6429.0
2022-09-06,6488.0
2022-09-07,6482.0
2022-09-08,6634.0
2022-09-09,6614.0
2022-09-10,6542.0
2022-09-11,6272.0
2022-09-12,6444.0
2022-09-13,6282.0
2022-09-14,5947.0
2022-09-15,5546.666666666667
2022-09-16,5146.333333333333
2022-09-17,4746.0
2022-09-18,5094.0
2022-09-19,5318.0
2022-09-20,5332.0
2022-09-21,5167.0
2022-09-22,4718.0
2022-09-23,4573.0
2022-09-24,4146.0
2022-09-25,3987.0
2022-09-26,4612.0
2022-09-27,4771.0
2022-09-28,4896.0
2022-09-29,5018.0
2022-09-30,5062.0
2022-10-01,4722.0
2022-10-02,4510.0
2022-10-03,4803.0
2022-10-04,4944.0
2022-10-05,4693.0
2022-10-06,4616.0
2022-10-07,4450.0
2022-10-08,3795.0
2022-10-09,3422.0
2022-10-10,3422.0
2022-10-11,3874.0
2022-10-12,4013.0
2022-10-13,3995.0
2022-10-14,4001.0
2022-10-15,3668.0
2022-10-16,3470.0
2022-10-17,4003.0
2022-10-18,3954.0
2022-10-19,4015.0
2022-10-20,4047.0
2022-10-21,4043.0
2022-10-22,3765.0
2022-10-23,3279.0
2022-10-24,2994.0
2022-10-25,3108.0
2022-10-26,3047.0
2022-10-27,3429.0
2022-10-28,3663.0
2022-10-29,3466.0
2022-10-30,3237.0
2022-10-31,3556.0
2022-11-01,3663.0
2022-11-02,3721.0
2022-11-03,3725.0
2022-11-04,3847.0
2022-11-05,3646.0
2022-11-06,3504.0
2022-11-07,3767.0
2022-11-08,3752.0
2022-11-09,3713.0
2022-11-10,3831.0
2022-11-11,3756.0
2022-11-12,3469.0
2022-11-13,3364.0
2022-11-14,3539.0
2022-11-15,3525.0
2022-11-16,3576.0
2022-11-17,3528.0
2022-11-18,3717.0
2022-11-19,3439.0
2022-11-20,3554.0
2022-11-21,3529.0
2022-11-22,3591.0
2022-11-23,3614.0
2022-11-24,3560.0
2022-11-25,3678.0
2022-11-26,3525.0
2022-11-27,3608.0
2022-11-28,3581.0
2022-11-29,3617.0
2022-11-30,3751.0
2022-12-01,3642.0
2022-12-02,3820.0
2022-12-03,3650.0
2022-12-04,3346.0
2022-12-05,3662.0
2022-12-06,3766.0
2022-12-07,3834.0
2022-12-08,3604.0
2022-12-09,3939.0
2022-12-10,3779.0
2022-12-11,3809.0
2022-12-12,3794.0
2022-12-13,3829.0
2022-12-14,3942.0
2022-12-15,3860.0
2022-12-16,4084.0
2022-12-17,3814.0
2022-12-18,4057.0
2022-12-19,3867.0
2022-12-20,4070.0
2022-12-21,4256.0
2022-12-22,4242.0
2022-12-23,4560.0
2022-12-24,4284.0
2022-12-25,4485.0
2022-12-26,4691.0
2022-12-27,4675.0
2022-12-28,4868.0
2022-12-29,4686.0
2022-12-30,4841.0
2022-12-31,4455.0
2023-01-01,4588.0
2023-01-02,4580.0
2023-01-03,4826.0
2023-01-04,5040.0
2023-01-05,5225.0
2023-01-06,5399.0
2023-01-07,5091.0
2023-01-08,5137.0
2023-01-09,5466.0
2023-01-10,5385.0
2023-01-11,5376.0
2023-01-12,5080.0
2023-01-13,5050.0
2023-01-14,4733.0
2023-01-15,4785.0
2023-01-16,4878.0
